0.401941,0.0208753,0.411261,0.0214049,-0.00931981,-0.0005296,0.513105,0.0697905,0,0,-0.103902,-0.00416855,0.07582,0.103
0.407142,0.0213263,0.41524,0.0218201,-0.00809744,-0.000493845,0.510591,0.0718465,0,0,-0.102619,-0.00409059,0.07635,0.104
0.412343,0.0217801,0.419218,0.0222394,-0.0068749,-0.000459311,0.508071,0.073962,0,0,-0.10133,-0.0040142,0.07688,0.105
0.417543,0.0222366,0.423195,0.0226626,-0.00565218,-0.000426,0.505544,0.0761372,0,0,-0.100034,-0.00393935,0.07741,0.106
0.422653,0.0226888,0.427172,0.0230898,-0.00451901,-0.000400917,0.503105,0.0783723,0,0,-0.0987363,-0.00386648,0.07794,0.107
0.427763,0.0231438,0.431149,0.0235209,-0.00338564,-0.000377103,0.500664,0.080667,0,0,-0.0974362,-0.00379553,0.07847,0.108
0.432873,0.0236015,0.435125,0.023956,-0.00225209,-0.000354556,0.49822,0.0830214,0,0,-0.0961332,-0.00372647,0.079,0.109
0.437983,0.0240619,0.439101,0.0243952,-0.00111834,-0.000333278,0.495773,0.0854358,0,0,-0.0948266,-0.00365927,0.07953,0.11
0.443092,0.024525,0.443076,0.0248383,1.56083e-05,-0.000313268,0.493322,0.0879104,0,0,-0.0935159,-0.0035939,0.08006,0.111
0.448114,0.0249563,0.447051,0.0252853,0.00106225,-0.000328991,0.490959,0.092012,0,0,-0.0922061,-0.0035325,0.08033,0.112
0.452982,0.0254219,0.451026,0.0257364,0.00195605,-0.000314456,0.48876,0.0936108,0,0,-0.090906,-0.00347296,0.08103,0.113
0.45785,0.0258909,0.455,0.0261914,0.00284998,-0.000300488,0.48657,0.0952571,0,0,-0.0896144,-0.00341523,0.08173,0.114
0.462718,0.0263633,0.458974,0.0266504,0.00374403,-0.000287086,0.484387,0.0969509,0,0,-0.0883304,-0.00335925,0.08243,0.115
0.467585,0.0268391,0.462947,0.0271133,0.00463821,-0.00027425,0.482211,0.0986923,0,0,-0.0870529,-0.00330496,0.08313,0.116
